SampleNo_coarse,SampleNo_fine,subSite,Site,voTop,voBottom,voUnits,SoilHorizon,mass,mass_fine,mass_frac_fine,mass_coarse,mass_frac_coarse,MunsellHue,MunsellValue,MunsellChroma,pH_DDI,pH_CaCl2,cec_direct,cec_summation,ssa_untreated,ssa_total,ssa_occluded,ssa_noiron,ssa_percFe,ssa_total_inv,ssa_total_inv_cum,sand,silt,clay,coarse,bulk_sand,bulk_silt,bulk_clay,bd,bd_stdev,bd_stderr,bd_bagerr,c_pct,c_inventory,c_inventory_cum,c_pctse,c_L1,c_L2,c13_norm,C13_normse,C13_L1,C13_L2,n_pct,n_pctse,n_L1,n_L2,N15_norm,N15_normse,N15_L1,N15_L2,c_n,c_n_se,C_N_L1,C_N_L2,Na2O,MgO,Al2O3,SiO2,K2O,CaO,TiO2,MnO,Fe2O3,P2O5,LOI,Total,Ba_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cu_ppm,Hf_ppm,La_ppm,Nb_ppm,Nd_ppm,Ni_ppm,Pb_ppm,Rb_ppm,Sc_ppm,Sr_ppm,Th_ppm,V_ppm,Y_ppm,Zn_ppm,Zr_ppm,DFc_pct,DFc_pctse,DFc_L1,DFc_L2,DFc13_norm,DFC13_normse,DFC13_L1,DFC13_L2,DFn_pct,DFn_pctse,DFn_L1,DFn_L2,DFN15_norm,DFN15_normse,DFN15_L1,DFN15_L2,DFc_n,DFc_n_se,DFC_N_L1,DFC_N_L2,LFc_pct,LFc_pctse,LFc_L1,LFc_L2,LFc13_norm,LFC13_normse,LFC13_L1,LFC13_L2,LFn_pct,LFn_pctse,LFn_L1,LFn_L2,LFN15_norm,LFN15_normse,LFN15_L1,LFN15_L2,LFc_n,LFc_n_se,LFC_N_L1,LFC_N_L2,coarse_c_pct,coarse_c_pctse,coarse_c_L1,coarse_c_L2,coarse_c13_norm,coarse_C13_normse,coarse_C13_L1,coarse_C13_L2,coarse_n_pct,coarse_n_pctse,coarse_n_L1,coarse_n_L2,coarse_N15_norm,coarse_N15_normse,coarse_N15_L1,coarse_N15_L2,coarse_c_n,coarse_c_n_se,coarse_C_N_L1,coarse_C_N_L2,one
1301797.002,1301797.001,LP5,LP_Well2,56,70,cm,Bw2,1538.81,679.75,44.17374465,859.06,55.82625535,10YR,5,4,4.6,4,,,15.8612,20.1231,4.2619,7.397525,0.63,1.96E+06,9.66E+06,52.693,16.196,31.111,55.826,23.277,7.154,13.743,1.58,,,,0.179888237,0.397113047,9.035432163,0.004730657,0.175157581,0.184618894,-25.62394391,0.569393393,-26.19410855,-25.05532176,0.020624428,0.001112214,0.019512213,0.021736642,5.640928,0.427571277,5.212958959,6.068101513,10.17135381,0.610255635,0.059997484,9.561098179,0.126611161,1.81669442,19.77036574,60.40082169,2.924703142,0.13513034,1.17843592,0.154895728,9.924275944,0.124799782,6.069935671,99.78307244,652.5141243,100.3232431,111.8519179,96.35662603,54.59123798,7.556516999,52.91209238,21.0895728,48.21813857,62.56516999,19.5104272,101.791456,18.46089801,111.843592,10.5182476,161.9236793,65.27726236,148.747646,231.182476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1301798.002,1301798.001,LP5,LP_Well2,70,80,cm,Bw3,1696.57,880.3,51.88704268,816.27,48.11295732,10YR,5,6,4.7,4,,,10.9646,13.8442,2.8796,5.8406,0.58,1.21E+06,1.09E+07,55.036,20.542,24.423,48.113,28.556,10.659,12.672,1.68,,,,0.130469742,0.219472086,9.254904249,0.004944827,0.125524915,0.135414569,-26.30398051,0.568926786,-26.87369858,-25.73584501,0.013888012,0.001153599,0.012734413,0.015041612,3.052949711,0.429907727,2.622574294,3.482389747,10.95538426,1.000252346,0.091302352,9.955131913,0.235545439,2.018909123,22.25754179,61.05104622,3.55118523,0.151027976,1.271744744,0.167137063,10.3141748,0.111339513,5.538345864,104.191385,718.1279583,132.9538818,103.8566464,98.27727194,57.68846221,7.486293658,49.28066551,21.46947524,49.93954648,61.79125977,19.98286707,110.3489487,20.89720243,122.0031451,11.0239861,160.5271312,34.90559513,146.20245,224.4486012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1301799.002,1301799.001,LP5,LP_Well2,80,90,cm,Bw3,1740.85,786.03,45.15208088,954.82,54.84791912,10YR,5,6,5,4,,,12.9863,14.9231,1.9368,5.4164,0.64,1.11E+06,1.20E+07,50.504,22.847,26.649,54.848,22.804,10.316,12.033,1.64,,,,0.127959845,0.210276075,9.465180324,0.004648827,0.123311018,0.132608672,-26.19628129,0.568999113,-26.76606851,-25.62807029,0.014209363,0.001085336,0.013124028,0.015294699,4.357225006,0.428679043,3.928113515,4.7854716,10.50163658,0.888246249,0.084581698,9.613390333,0.32906945,1.923256924,20.87340671,57.97287109,3.72658647,0.13697685,1.346588742,0.182147299,9.854961416,0.094232637,5.248773321,99.10128121,760.139128,128.7574899,95.54266913,112.8681343,59.03881077,8.050385835,56.07294607,24.15270085,59.2117114,61.03881077,17.51472992,118.4650476,22.20154334,116.4030867,10.97984567,161.2394916,37.04035411,141.2249207,231.4573309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1301800.002,1301800.001,LP5,LP_Well2,90,107,cm,Bw3,1834.32,667.09,36.36715513,1167.23,63.63284487,10YR,5,6,4.6,4.1,,,13.544,15.8268,2.2828,4.42405,0.72,1.80E+06,1.38E+07,51.571,20.645,27.784,63.633,18.755,7.508,10.104,1.84,,,,0.132315783,0.413261079,9.878441402,0.004662849,0.127652933,0.136978632,-26.15147409,0.569029378,-26.72129026,-25.58323151,0.015224641,0.001089195,0.014135445,0.016313836,5.029247218,0.428086509,4.600746418,5.456919435,10.13497062,0.808265197,0.079750127,9.326705424,0.402548739,2.015736024,20.16303512,59.69444399,3.35179879,0.18230555,1.234236125,0.184940969,9.648659738,0.121152775,5.139118298,99.98810044,679.0298891,142.2229808,102.4986075,96.65416751,62.49860746,8.230833502,58.4868012,21.37131988,64.64631482,67.59513622,18.407778,106.5979213,21.21180626,127.7319475,10.75763875,150.3609062,41.90881735,150.8819374,238.9625025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1301801.002,1301801.001,LP5,LP_Well2,107,122,cm,BC,4781.98,2285.5,47.79401001,2496.48,52.20598999,10YR,6,4,4.4,4,,,12.7724,13.0392,0.2668,4.0964,0.69,1.57E+06,1.53E+07,51.604,22.852,25.544,52.206,24.663,10.922,12.209,1.68,,,,0.105327513,0.265993978,10.14443538,0.004035896,0.101291617,0.109363408,-26.55819271,0.568758413,-27.1277499,-25.99023308,0.01278899,0.000941246,0.011847745,0.013730236,3.258028532,0.429707679,2.827858704,3.687274061,9.604250435,0.796916698,0.082975418,8.807333736,0.348992287,1.639810982,18.641671,52.08190584,3.009748359,0.161763785,1.140378036,0.162666145,8.936173821,0.101647243,4.995818873,89.31914475,665.9149993,133.2599816,96.13857491,100.1952803,57.84408889,7.939212616,54.57731785,22.70960746,64.63227813,67.3338552,19.12346495,105.9401634,22.13700932,137.5669391,10.43921262,160.5552849,44.07291125,143.8251871,237.3732244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204280.002,1204280.001,LP_Well2,LP_Well2,127,140,cm,,,,,,,,,,,,,,11.4729,8.7421,,5.6204,0.36,1.19E+06,1.65E+07,,,,,,,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,0.1095549,1.671105377,18.26644657,63.3180118,2.888672073,0.124888725,1.15022255,0.167888725,8.92,0.090199558,5.15307512,99.37623416,604.2002949,145.0057918,117.977745,90.57789246,57.31083259,7.982196009,47.25081785,21.44888725,49.11068514,59.35534257,18.48664701,99.11127495,18.51112749,116.1335299,10.56001475,149.706529,37.5509653,131.5994102,245.6884302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204281.002,1204281.001,LP_Well2,LP_Well2,140,152,cm,,,,,,,,,,,,,,12.36,11.014,,,,7.14E+05,1.73E+07,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,0.413893096,1.767998887,18.59652116,63.21916036,2.854525613,0.138631403,1.171052339,0.16786314,8.66,0.108347327,5.531546537,100.6324563,612.8734967,151.2464588,105.1472161,88.51581291,61.48418709,9.358942095,55.60632516,21.5,64.3336971,65.48418709,18.31052339,98.24209354,18,114.1052339,11.86210468,146.3442762,44.79683742,143.2104677,282.663029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,152,162,cm,,,,,,,,,,,,,,3.2872,2.9943,,2.5965,0.13,2.70E+05,1.75E+07,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,1.782045324,2.421369131,20.63489873,57.2261323,3.39330298,0.514709269,1.139793793,0.240375255,9.146585545,0.15,4.385158841,97.97808289,660.9851367,124.5983668,90.24948962,102.5084524,73.37897102,5.679175173,71.57403028,21.71670069,82.10310338,66.62474481,17.35835035,100.0919559,24.43340138,150.69608,10,129.0169048,65.47464274,162.8536138,183.2251531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,162,171,cm,,,,,,,,,,,,,,4.0592,2.1067,,1.7723,0.16,1.47E+05,1.77E+07,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,1.725632482,2.242028465,22.19978651,55.09752827,4.114183126,0.487279197,1.234713687,0.20072792,9.628508579,0.152183759,4.441724361,98.62677125,792.8861231,146.1491421,72.91944336,112.5901004,48.40989959,6.463604017,73.18375901,22.7816241,78.47492688,61.77385942,17.46360402,115.352637,24.24522812,153.9540602,9.463604017,142.0346169,68.48269155,151.8388867,201.4982209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,171,186,cm,,,,,,,,,,,,,,5.97,6.0681,,2.1749,0.64,1.17E+06,1.88E+07,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,1.362716221,2.020403613,19.38439666,60.07155679,3.693181658,0.349133032,1.313179576,0.195838138,8.724161862,0.089190691,4.752022231,99.61265232,810.1507464,157.4450157,92.61840925,110.3931226,50.93060094,7.832372349,80.69357422,25.6647447,83.36408482,53.09822859,15.58381383,104.4798193,22.49711705,105.1560958,9.416186175,138.8150746,129.1212922,133.5374784,254.3121917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,186,200,cm,,,,,,,,,,,,,,5.3657,7.1486,,2.7855,0.61,1.25E+06,2.01E+07,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,1.126460901,2.24722216,20.03483587,58.49944376,3.614187486,0.336152252,1.22138892,0.17323045,9.015390993,0.093076126,5.033220087,99.79022575,774.9125868,178.6604862,90.12242326,100.3847748,55.90740534,6.676954963,101.0298286,24.01543244,103.7067836,62.55349541,16,105.2314867,23.35390993,119.4156397,9.338477481,135.8312794,131.9989637,154.7376485,227.2160542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,200,219,cm,,,,,,,,,,,,,,4.0111,4.4157,,,,7.81E+05,2.09E+07,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,1.658885451,2.188316575,20.46910975,57.59366502,3.503397787,0.428332044,1.132790239,0.238339779,9.491130018,0.142221363,4.714434991,99.17647073,685.7879185,166.2159487,96.55340709,99.94543274,56.94311239,7,89.44117877,21.16679557,99.05224692,61.44349912,16.16679557,100.612615,22.11145487,137.0568876,9.388931858,135.0568876,76.33204425,155.8869982,200.6671823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,219,229,cm,,,,,,,,,,,,,,7.4653,8.7403,,2.6657,0.7,9.90E+05,2.19E+07,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,1.879080388,1.578924043,18.41137019,55.84002585,3.594456483,0.363384218,1.255230826,0.280614305,15.81569248,0.15,4.169847347,99.23242768,782.8455006,103.1388649,91.89240426,146.769174,43.32315645,6,48.73864331,18.5230826,47.69247811,43.84623905,13,85.24609136,23.33842178,78.29225657,5.476917396,211.0614305,65.26172592,122.9847347,227.8924043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,229,238,cm,,,,,,,,,,,,,,9.4135,11.1498,,3.58675,0.68,1.06E+06,2.29E+07,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,1.132595613,1.741147354,18.24475251,56.29828182,3.091375139,0.429161978,1.167404387,0.459699095,13.19778684,0.160992688,5.628405503,99.38935605,691.5191226,128.7249721,98.50365596,128.0992688,46.96175486,6.580146238,59.86248605,20,59.80146238,55.77868385,14,80,21.67941505,78.09926881,6.580146238,195.3970752,71.48087743,130.679415,251.2823398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,238,248,cm,,,,,,,,,,,,,,9.9613,10.1752,,3.7614,0.63,8.50E+05,2.38E+07,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,1.240653636,1.609346364,19.80596049,58.23376629,3.679180328,0.302370744,1.239209752,0.145395124,10.34844893,0.121580496,5.202234132,99.30336696,741.7599832,129.2507356,90.7765868,122.5395124,49.302438,7.4604876,60.5531736,22.4604876,60.395124,51.7765868,15.9209752,98.2887768,22.4604876,109.0517024,8.4604876,165,54.6185372,118.395124,250.8419504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,248,257,cm,,,,,,,,,,,,,,9.0023,10.3163,,2.7314,0.74,1.01E+06,2.48E+07,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,1.540690722,1.56,19.97100014,55.59371843,3.933960504,0.362893025,1.315723256,0.231509305,12.37094417,0.137169768,4.688804659,98.47277427,817.8614005,103.1132548,90.96860355,143.1572098,49.5786049,6.427674387,49.41511581,20.57232561,53.99372071,47.56604632,15.14465123,96.16348909,25.5786049,94.73581471,6.572325613,187.8616281,43.13837194,117.8553488,233.698139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204291.002,1204291.001,LP_Well2,LP_Well2,257,267,cm,,,,,,,,,,,,,,8.1197,11.8107,,4.51715,0.62,1.40E+06,2.62E+07,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,0.299023001,1.414511501,20.06932686,53.32413801,4.04086094,0.217790673,1.339976788,0.193220933,16.32813885,0.110334881,4.324594991,99.75559466,859.7419285,107.7164804,74.11626928,144.1116269,45.33488079,6.8,41.92534292,19.28790884,44.08092426,48.11394811,15.38860519,99.76978261,23.66511921,94.88140954,5.92186115,226.7681367,27.12464656,102.7813885,196.9953576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204292.002,1204292.001,LP_Well2,LP_Well2,267,276,cm,,,,,,,,,,,,,,4.7639,5.1423,,2.1424,0.58,5.14E+05,2.67E+07,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,0.172105647,1.670264118,17.55650076,61.99723339,3.154974451,0.727101997,1.236045524,0.191762293,10.87574491,0.099920764,3.500553369,99.812674,704.3375141,128.8611852,96.86940076,90.71019975,43.86867078,9.489435264,46.5317672,19.34732232,51.01335191,46.44754131,16.62890703,99.44681133,16.57887053,126.2890703,9.113132922,154.6860641,37.9659566,116.2898003,274.0785055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204293.002,1204293.001,LP_Well2,LP_Well2,276,286,cm,,,,,,,,,,,,,,4.4155,4.9125,,1.3324,0.73,5.47E+05,2.72E+07,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.735047434,17.30948834,62.93675194,3.214374806,0.824791602,1.17170451,0.148659098,10.42318196,0.103170451,3.606022517,100.0471525,718.5018663,108.4854277,94.26041991,85.70738725,35.95171073,9.089393468,50.95748834,17.28939347,55.4957465,45.82954899,16.6,102.340902,15,123.3248056,8.301609642,148.0363608,40.65559098,114.3664852,272.3569984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204294.002,1204294.001,LP_Well2,LP_Well2,286,293,cm,,,,,,,,,,,,,,3.5494,3.3226,,1.5539,0.53,2.51E+05,2.75E+07,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,1.920852484,19.55853142,57.08341571,3.496266369,0.541412569,1.071524586,0.208717486,8.337902972,0.118412569,4.107949455,95.13619888,699.5749936,123.3088956,94.39016561,96.16366029,70.70068365,6.62937155,53.86907177,21.44517749,58.75214565,59.2713121,19.10056008,120.0224034,21.7174862,154.5818301,11.94405732,139.5805864,39.35998684,144.5370234,204.587431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204295.002,1204295.001,LP_Well2,LP_Well2,293,305,cm,,,,,,,,,,,,,,2.9356,2.7821,,0.8127,0.71,3.57E+05,2.78E+07,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,0.1827396,2.115051782,18.48123705,61.80681982,3.390809636,0.401988327,1.122312182,0.183645076,10.22678778,0.11918264,3.587218954,100.1676461,619.0971563,121.6009612,99.86010184,90.67746181,42.39766549,6.119883275,34.94876694,19.34300509,37.38264003,52.98380729,16.57363964,106.8924873,18,128.1988327,9.553756365,148.5646392,24.61282256,142.3976655,202.4889855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,348,359,cm,,,,,,,,,,,,,,3.23865,3.23865,,,,3.48E+05,2.82E+07,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,2.34,21.92,53.87,3.23,0.61,1.14,0.29,10.72,0.16,4.43,100.74,679,176,79,106,54,6,98,19,100,68,17,96,26,168,8,146,58,163,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,403,414,cm,,,,,,,,,,,,,,1.38325,1.38325,,,,1.49E+05,2.83E+07,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,2.7,23.69,50.29,3.33,0.92,1.32,0.7,12.49,0.21,4.09,102.22,683,210,69,124,31,6,56,22,31,73,16,93,29,167,8,162,57,179,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204310,1204310,LP_Well2,LP_Well2,457,467,cm,,,,,,,,,,,,,,2.426,2.426,,,,2.32E+05,2.86E+07,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,2.16,20.3,58.38,3.11,0.78,1.04,0.265,10.28,0.15,3.99,103.145,586,197.5,99,92,51,4.4,28.5,20.6,28.1,68,18.9,101,23,162,10.1,132.4,38.6,139,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204314,1204314,LP_Well2,LP_Well2,498,508,cm,,,,,,,,,,,,,,2.2939,2.2939,,,,2.20E+05,2.88E+07,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,2.13,20.54,57.84,3.38,0.69,1.08,0.233,10.3,0.146,3.92,102.239,641,140,74,88,0,5,35,22,37,67,17,113,23,149,10,138,37,141,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204319,1204319,LP_Well2,LP_Well2,549,559,cm,,,,,,,,,,,,,,2.1282,2.1282,,,,2.02E+05,2.90E+07,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,2.1,20.41,58.01,2.92,0.66,1.18,0.319,9.85,0.161,3.87,100.56,644,137.3,76,91,44,5,37.8,21.1,42.7,67,17.9,112,24,149,9.5,139.8,38.1,140,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,599,610,cm,,,,,,,,,,,,,,3.1325,3.1325,,,,2.68E+05,2.93E+07,,,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,2.47,22.69,52.9,3.45,0.41,1.22,0.3,10.96,0.2,4.64,101.31,728,388,100,120,151,5,400,23,412,62,17,98,26,181,8,156,147,170,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,701,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.39,10.42,78.11,1.38,1.01,0.68,0.11,4.48,0.1,2.16,101.34,513,61,134,55,20,7,29,14,37,33,13,60,8,152,9,65,27,74,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,799,811,cm,,,,,,,,,,,,,,3.36415,3.36415,,,,3.80E+05,2.96E+07,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,2.2,22.54,53.68,4,1.1,1.28,0.21,10.22,0.21,3.96,101.49,720,174,60,116,48,6,84,23,80,54,17,111,25,194,8,149,62,151,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,955,962,cm,,,,,,,,,,,,,,3.7726,3.7726,,,,2.49E+05,2.99E+07,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,2.39,19.73,57.95,3.37,0.74,1.14,0.25,9.77,0.19,3.42,100.75,620,192,76,116,68,6,93,21,85,55,15,96,23,162,8,131,59,155,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,992,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.43,19.05,60.11,3.11,1.01,1.14,0.26,9.18,0.24,3.42,102.45,556,126,109,95,25,7,53,20,54,53,16,89,18,156,8,130,46,146,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,1089,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,2.16,25.02,49.94,4.8,0.9,1.31,0.23,10.28,0.19,3.73,100.64,855,196,50,134,42,7,100,24,96,57,19,128,29,195,10,159,68,143,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,1200,1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.29,22.61,52.68,3.89,1.1,1.21,0.3,11.11,0.17,3.56,101.12,661,186,83,158,26,6,96,21,91,54,17,99,26,181,8,155,62,150,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,LP_Well2,LP_Well2,1225,1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,2.29,20.84,56.08,2.93,1.64,1.05,0.29,9.56,0.19,3.22,100.82,544,159,79,123,56,5,79,21,73,61,17,82,26,211,8,137,58,147,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204370,1204370,LP_Well2,LP_Well2,1289,1308,cm,,,,,,,,,,,,,,2.3333,2.3333,,,,4.12E+05,3.05E+07,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,1.28,11.8,75.39,1.54,2.19,1.02,0.132,4.76,0.096,1.33,100.718,568,71.3,115,51,2,15.8,26.2,16.8,38.8,20,17.3,101,8,161,11,85,30.7,69,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204375,1204375,LP_Well2,LP_Well2,1387,1406,cm,,,,,,,,,,,,,,2.3333,2.3333,,,,4.15E+05,3.09E+07,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,2.03,20.57,58.14,4.41,1.43,1.35,0.161,9.35,0.185,3.49,101.206,769,122.4,76,83,13,9,53.5,22.3,59,41,16.8,124,19,148,10,138.4,38,107,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204380,1204380,LP_Well2,LP_Well2,1485,1504,cm,,,,,,,,,,,,,,2.3333,2.3333,,,,4.22E+05,3.13E+07,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,2.73,24.98,49.26,4.99,1.2,1.5,0.264,11.16,0.183,4.82,102.457,931,168.3,51,105,71,8.7,75.5,22.5,72.4,60,19.8,140,23,193,10.4,150,47.3,153,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204383,1204383,LP_Well2,LP_Well2,1578,1614,cm,,,,,,,,,,,,,,2.3333,2.3333,,,,8.15E+05,3.21E+07,,,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,2.25,21.72,56.25,3.51,1.33,1.19,0.238,10.53,0.188,3.34,103.996,695,150.3,64,96,43,7.1,72.9,19.8,75.8,51,18.9,105,22,212,9.3,146.8,46.3,138,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1204388,1204388,LP_Well2,LP_Well2,1685,1703,cm,,,,,,,,,,,,,,2.3333,2.3333,,,,4.00E+05,3.25E+07,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,2.02,17.97,63.05,2.7,1.22,1.01,0.224,8.96,0.179,2.809438112,100.9724381,585,133.3,56,88,38,4.6,50.5,18.8,56.2,50,16.6,88,21,179,8.7,139.3,41.9,139,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
